id,brand,car_model,type,desc,problem,datetime,status
568945,东风日产,奇骏,2017款 2.5L CVT 豪华版 5座 4WD,东风日产奇骏发动机抖动 变速箱脱挡,"A24,B246,",2021-01-30,处理反馈
568944,江淮汽车,嘉悦A5,2020款 1.5T CVT 精英型,江淮嘉悦A5低速行驶时发动机存在异响,"A9,H79,H134,H82,H113,H271,",2021-01-30,处理反馈
568943,一汽-大众,速腾,2019款 280TSI DSG 舒适型 国VI,一汽大众速腾低速刹车异响变速箱换挡顿挫,"A35,B19,E43,",2021-01-30,处理反馈
568941,东风本田,本田CR-V,2019款 240TURBO CVT 两驱 舒适版 国V,东风本田CR-V刹车不线性刹车偏软,"E269,",2021-01-30,处理反馈
568940,东风本田,本田XR-V,2017款 1.5L LXi CVT 经典版,东风本田XR-V行驶时底盘异响发动机噪音大,"A38,G56,",2021-01-30,处理反馈
568939,广汽丰田,雷凌,2019款 185T CVT 豪华版 国VI,广汽丰田雷凌行驶时转向异响车身异响,"D59,H15,",2021-01-30,用户评分
568938,上汽通用五菱,五菱宏光PLUS,2019款 1.5T 手动 豪华型 7座,上汽通用五菱宏光PLUS发动机异常抖动,"A24,",2021-01-30,处理反馈
568937,北京汽车,威旺M20,2018款 1.2L 经济型 A122,北汽威旺M20发动机抖动转速表指针抖动,"A24,H202,",2021-01-30,信息审核
568936,一汽-大众,速腾,2020款 280TSI DSG 舒适型 国VI,一汽大众速腾发动机运转时汽油箱存在异响,"H147,",2021-01-30,处理反馈
568935,东风日产,逍客,2021款 2.0L CVT 豪华版,东风日产逍客行驶中车身共振发动机噪音大,"A38,H268,",2021-01-30,用户评分
568934,上汽大众,途观L,2019款 280TSI 自动 两驱 全景舒适版 国V,上汽大众途观L行驶过程中变速箱异响顿挫,"B33,B19,",2021-01-30,用户评分
568932,北京奔驰,奔驰GLC,2020款 改款 GLC 260 L 4MATIC 动感型,北京奔驰GLC刹车异响影响到正常用车,"E43,",2021-01-30,处理反馈
568931,东风日产,楼兰,2017款 2.5L XL 两驱 智尚版,东风日产楼兰使用导航时无法调节音量,"H21,",2021-01-30,处理反馈
568930,奇瑞汽车,瑞虎8 PLUS,2021款 290TGDI DCT 豪享版,奇瑞瑞虎8 PLUS置换补贴一直不予兑现,"L313,",2021-01-30,处理反馈
568925,长安汽车,长安CS35,2017款 1.6L 手动 豪华型,长安CS35车内有严重异味影响身体健康,"H185,",2021-01-30,处理反馈
568924,长安汽车,长安UNI-T,2020款 1.5T 旗舰型,长安UNI-T刹车泵里有空气 电瓶亏电,"E43,H146,",2021-01-30,处理反馈
568921,海马汽车,海马8S,2019款 1.6TGDI 自动 潮版,海马8S介绍新客户赠送奖励金承诺不予兑现,"L314,",2021-01-30,用户评分
568920,一汽解放轻卡,虎VH,大王驾到,一汽解放轻卡虎VH经销商补偿承诺不兑现,"L314,",2021-01-30,信息审核
568917,北京奔驰,奔驰GLC,2020款 GLC 260 L 4MATIC 动感型,北京奔驰GLC无法识别钥匙车门无法解锁,"H119,H197,",2021-01-30,处理反馈
568913,一汽丰田,卡罗拉,2021款 1.2T S-CVT 先锋版,一汽丰田卡罗拉变速箱顿挫异响越来越严重,"B33,B19,",2021-01-30,处理反馈
568910,一汽-大众,迈腾,2020款 330TSI DSG 豪华型,一汽大众迈腾新车出现怠速飞轮异响,"A9,",2021-01-30,处理反馈
568908,奇瑞汽车,瑞虎8,2020款 290TGDI 自动 精英版,奇瑞瑞虎8发动机高压回油管及油底壳漏油,"A12,",2021-01-30,处理反馈
568907,奇瑞汽车,捷途X70,2018款 1.5T 手动 畅行版,捷途X70 4S店安装底护板磨损油底壳,"A9,H157,",2021-01-30,处理反馈
568906,北京现代,索纳塔,2011款 2.0 DLX尊贵版,北京现代索纳塔八车门生锈非常严重,"H79,",2021-01-30,处理反馈
568905,广汽三菱,奕歌,2019款 1.5T CVT 两驱 梦想版 国V,广汽三菱奕歌天窗异响 车门及中控台异响,"H72,H93,H89,",2021-01-30,厂家受理
568904,北京现代,途胜,2020款 280TGDi 双离合 两驱 时尚版 国VI,北京现代途胜发动机熄火 4S店查不出原因,"A14,J301,",2021-01-30,处理反馈
568903,北京现代,领动,2020款 1.4T 双离合 炫动·旗舰型,北京现代领动变速箱漏油希望厂家尽快处理,"B22,",2021-01-30,处理反馈
568902,一汽-大众,宝来,2020款 1.5L 自动 舒适型,一汽大众宝来倒车影像成像上下颠倒,"H134,",2021-01-30,处理反馈
568901,郑州日产,风度MX5,2016款 1.4T 手动 时尚版,东风风度MX5发动机烧机油无人处理,"A63,",2021-01-30,信息审核
568899,一汽-大众,迈腾,2017款 330TSI DSG 豪华型,一汽大众迈腾变速箱跳挡 无法挂入倒挡,"B20,B27,",2021-01-30,处理反馈
568897,一汽-大众,速腾,2017款 1.6L 自动 舒适型,一汽大众速腾加油和收油时变速箱异响,"B33,",2021-01-30,处理反馈
568895,吉利汽车,经典帝豪,2013款 1.5L 手动 进取型 三厢,吉利经典帝豪4S店检测气囊配件未归还,"H103,J299,K307,",2021-01-30,处理反馈
568894,广汽丰田,威兰达,2020款 2.0L CVT 四驱 豪华版,广汽丰田威兰达导航不准确 系统与宣传不符,"H21,M279,",2021-01-30,处理反馈
568891,长安福特,翼虎,2013款 1.6T  两驱舒适型,长安福特翼虎变速箱漏油发动机漏防冻液,"A37,B22,",2021-01-30,处理反馈
568887,奇瑞汽车,瑞虎8,2019款 1.6TGDI 自动 豪华型,奇瑞瑞虎8发动机熄火后无法完全断电,"H110,",2021-01-30,处理反馈
568882,长安汽车,长安欧尚X7,2020款 1.5T 手动 精英型,长安欧尚X7副驾驶玻璃水管脱落底盘泡水,"H109,",2021-01-30,用户评分
568881,东风标致,标致308,2018款 1.6L 自动 豪华版,东风标致308前进及倒车时转向异响,"D59,",2021-01-30,处理反馈
568880,吉利汽车,熊猫,2009款 1.3L 手动 功夫版,吉利熊猫转向助力失效 后桥断裂 侧裙生锈,"D112,G230,H79,",2021-01-30,处理反馈
568876,东风本田,本田CR-V,2021款 锐·混动 2.0L 两驱 净驰版,东风本田CR-V低速行驶时汽油箱有异响,"H147,",2021-01-30,用户评分
568875,东风日产,奇骏,2020款 2.0L XL ITS CVT 2WD 智联舒适版,东风日产奇骏4S店态度恶劣 配置与宣传不符,"I293,M279,",2021-01-30,处理反馈
568874,特斯拉（进口）,MODEL X,2017款 MODEL X 100D 长续航版,特斯拉MODEL X中控频繁死机要求处理,"H155,",2021-01-30,信息审核
568872,长安马自达,马自达3 昂克赛拉,2020款 2.0L 自动 质炫版,长安马自达昂克赛拉普利司通轮胎鼓包,"F39,",2021-01-30,处理反馈
568870,东风日产,奇骏,2017款 2.0L CVT 智享版 5座 2WD,东风日产奇骏变速箱无法加速希望厂家处理,"B334,",2021-01-30,用户评分
568867,广汽本田,凌派,2015款 1.8 自动 豪华版,广汽本田凌派车身锈蚀厂家拒绝处理,"H79,",2021-01-30,处理反馈
568865,东风日产,天籁,2020款 2.0L XL Upper 智行版,东风日产天籁车载智联无法使用厂家不处理,"H155,M279,",2021-01-30,用户评分
568861,长安汽车,奔奔,2014款 1.4L 手动 天窗版,长安奔奔漆面鼓包生锈希望厂家处理问题,"H79,H81,",2021-01-30,用户评分
568860,东风标致,标致408,2014款 1.8L 自动 豪华版,东风标致408发动机烧机油 减震器异响,"A63,G52,",2021-01-30,处理反馈
568857,奇瑞汽车,艾瑞泽7,2013款 1.6L CVT 致尚版,奇瑞艾瑞泽7车门严重生锈希望厂家处理,"H79,",2021-01-30,处理反馈
568854,一汽-大众捷达,捷达VS5,2019款 280TSI 自动 荣耀型,捷达VS5发动机异响希望厂家处理问题,"A9,",2021-01-30,处理反馈
568852,一汽-大众奥迪,奥迪A4L,2020款 40 TFSI 豪华动感型,一汽大众奥迪A4L前大灯内部出现胶痕,"H220,",2021-01-30,信息审核
568850,东风日产,启辰D60,2019款 十万荣耀 1.6L XL CVT 辰酷版 国V,启辰D60发动机异响厂家故意不解决问题,"A9,",2021-01-30,信息审核
568849,广汽本田,冠道,2020款 370TURBO 两驱 豪华版,广汽本田冠道发动机漏油存在质量问题,"A12,",2021-01-30,用户评分
568846,斯巴鲁,森林人,2021款 2.0i 豪华版,斯巴鲁森林人汽油颗粒传感器有故障,"A34,A114,H234,",2021-01-30,信息审核
568840,长安汽车,长安CS35,2016款 1.6L 手动 豪华型 国IV,长安CS35车身生锈严重漆面起泡脱落,"H79,H81,",2021-01-30,用户评分
568837,江铃福特,途睿欧,2017款 2.0T 自动 精睿版,江铃福特途睿欧电瓶亏电导致无法启动,"H146,",2021-01-30,信息审核
568832,广汽丰田,雷凌,2019款 185T CVT 进取版 国VI,广汽丰田雷凌变速箱顿挫转向以及中控台异响,"B19,D59,H72,H93,",2021-01-30,处理反馈
568828,一汽-大众奥迪,奥迪Q5,2013款 40 TFSI 自动 舒适型,一汽大众奥迪Q5天窗异响希望厂家处理,"H89,",2021-01-30,信息审核
568826,奇瑞汽车,瑞虎8,2019款 1.6TGDI 自动 时尚型,奇瑞瑞虎8方向盘爆皮中控黑屏质量差,"B33,B20,E43,H134,H168,H67,",2021-01-30,处理反馈
568824,东风日产,天籁,2020款 2.0T XL Upper AD1 智享领航版,东风日产天籁变速箱顿挫发动机抖动,"A9,A24,B19,",2021-01-30,处理反馈
568822,长城汽车,哈弗H6 Coupe,2016款 1.5T 自动 两驱精英型,哈弗H6 Coupe发动机怠速时出现异响,"A9,",2021-01-30,处理反馈
568819,北京现代,朗动,2016款 1.6L 自动 尊贵型,北京现代朗动出现交通事故气囊未弹开,"H103,",2021-01-30,处理反馈
568815,长安福特,探险者,2020款 EcoBoost 285 四驱 运动版ST-LINE 6座,长安福特探险者油箱有异响希望厂家处理,"H147,",2021-01-30,处理反馈
568814,吉利汽车,嘉际,2019款 1.5TD 手动 舒享型,吉利嘉际厂家销售承诺现金未返还,"L313,",2021-01-30,处理反馈
568812,长安马自达,马自达CX-5,2020款 改款 2.0L 自动 两驱 智尊型,长安马自达CX-5变速箱异响希望厂家处理,"B33,",2021-01-30,处理反馈
568807,一汽丰田,亚洲龙,2019款 双擎 2.5L XLE 尊贵版 国V,一汽丰田亚洲龙天窗和车内异响严重,"H164,H89,",2021-01-30,处理反馈
568804,上汽大众,途观L新能源,2021款 430PHEV 插电混动 尊贵版,上汽大众途观L新能源经销商恶意强制销售,"K325,",2021-01-30,处理反馈
568802,东风日产,阳光,2011款 1.5L CVT XV 尊贵版,东风日产阳光故障灯亮发动机故障灯亮,"A34,",2021-01-30,处理反馈
568801,一汽-大众奥迪,奥迪A6L新能源,2020款 55 TFSI e quattro,一汽大众奥迪A6L仪表盘损坏希望厂家质保,"H202,N318,",2021-01-30,信息审核
568799,上汽大通,上汽大通MAXUS G10,2018款 1.9T 自动 精英版 PLUS 柴油,上汽MAXUS G10发动机异响希望厂家处理,"A9,",2021-01-30,处理反馈
568794,一汽-大众,宝来,2021款 1.5L 自动 舒适智联版,一汽大众宝来N挡停车后钥匙能拔出,"H119,",2021-01-30,处理反馈
568790,东风日产,奇骏,2017款 2.0L CVT 舒适版 5座 2WD,东风日产奇骏售后保养无故更换冷却液盖,"J299,",2021-01-30,用户评分
568788,江淮汽车,嘉悦A5,2020款 1.5T CVT 精英型,江淮嘉悦A5发动机怠速抖动希望厂家处理,"A24,",2021-01-30,用户评分
568787,知豆电动车,知豆D2,2016款 D2,知豆D2动力电池故障无法正常行驶,"H343,",2021-01-30,信息审核
568784,广汽丰田,雷凌,2019款 185T CVT 豪华版 国VI,广汽丰田雷凌低速行驶变速箱异响顿挫,"B33,B19,",2021-01-30,处理反馈
568783,一汽-大众,速腾,2018款 1.6L 自动 舒适型,一汽大众速腾行驶中变速箱顿挫严重,"B19,",2021-01-30,处理反馈
568782,上汽大众,途观L,2020款 330TSI 自动 两驱 全景舒适版 国VI,上汽大众途观L启停失灵 油耗高 车身异响,"A85,H15,H263,",2021-01-30,用户评分
568778,北京现代,领动,2020款 1.4T 双离合 炫动·活力型,北京现代领动行驶中方向跑偏转向异响,"D59,G117,",2021-01-30,用户评分
568771,一汽-大众,高尔夫·嘉旅,2016款 1.6L 自动 舒适型,一汽大众高尔夫嘉旅变速箱换挡机构故障,"B20,B96,B84,",2021-01-30,处理反馈
568766,一汽-大众,探岳,2019款 征途版 280TSI 两驱 豪华型 国Ⅵ,一汽大众探岳大灯有白雾希望厂家处理,"H82,",2021-01-30,用户评分
568765,东风日产,奇骏,2019款 2.0L CVT 智联舒适版 5座 2WD,东风日产奇骏发动机异响希望厂家处理,"A9,",2021-01-30,处理反馈
568762,上汽大众,Polo,2019款 Plus 1.5L 自动 全景乐享版,上汽大众Polo领取新年红包无法使用,"L313,",2021-01-30,处理反馈
568761,广汽丰田,雷凌,2017款 1.8H GS CVT 精英天窗版 国V 改款 双擎,广汽丰田雷凌出现交通事故安全气囊未弹开,"H55,",2021-01-30,处理反馈
568757,吉利汽车,远景X6,2016款 1.3T CVT 豪华型,吉利远景X6变速箱无法加速希望厂家处理,"B334,N317,",2021-01-29,用户评分
568756,BEIJING汽车,绅宝X35,2016款 1.5L 手动 精英版,绅宝X35转向异响卡顿换件未解决问题,"D59,D123,",2021-01-29,处理反馈
568752,长安汽车,长安CS55,2017款 1.5T 手动 炫色型,长安CS55中控台异响希望厂家处理问题,"H93,",2021-01-29,处理反馈
568751,东风本田,本田CR-V,2017款 240TURBO 自动 四驱 尊贵版,东风本田CR-V刹车不线性 自动驻车反应滞后,"E269,H170,",2021-01-29,处理反馈
568749,广汽三菱,劲炫ASX,2013款 2.0L 手动 两驱 舒适版,广汽三菱劲炫发动机舱异响希望厂家处理,"A9,",2021-01-29,厂家受理
568747,SWM斯威汽车,SWM斯威X7,2017款 1.5T 自动 智尊型 7座,斯威X7减震器异响希望厂家质保处理,"G52,I297,",2021-01-29,处理反馈
568746,一汽-大众奥迪,奥迪A6L,2021款 40 TFSI 豪华动感型,一汽大众奥迪A6L低速松油门自动加速,"B115,",2021-01-29,信息审核
568739,东风本田,INSPIRE,2019款 锐·混动 2.0L 净尚版 国VI,东风本田INSPIRE发动机渗油希望厂家处理,"A12,",2021-01-29,处理反馈
568738,一汽-大众,T-ROC探歌,2020款 280TSI DSG 两驱 豪华型,一汽大众探歌行驶中转向锁死存在质量问题,"D123,D57,",2021-01-29,用户评分
568735,沃尔沃（进口）,沃尔沃XC90,2021款 B6 智逸豪华版 7座,进口沃尔沃XC90发动机故障灯亮希望厂家处理,"A34,",2021-01-29,信息审核
568732,广汽本田,飞度,2014款 1.5L CVT LX舒适型,广汽本田飞度冷车启动困难有异响现象,"A9,A44,",2021-01-29,处理反馈
568730,东风乘用车,风神AX7,2016款 2.0L 自动 智逸型,东风风神AX7发动机噪音大方向盘抖动油耗高,"A38,A163,D80,E47,",2021-01-29,用户评分
568723,一汽奔腾,奔腾T77,2019款 230 TID 自动 尊享型 国VI,一汽奔腾T77行驶过程中自动断油故障灯亮,"A34,A255,",2021-01-29,用户评分
568722,长安汽车,悦翔V5,2012款 1.5L 手动 梦幻型 国IV,长安悦翔V5车身和底边起泡生锈希望厂家处理,"H81,",2021-01-29,用户评分
568721,一汽-大众,探岳,2020款 280TSI 两驱 豪华智联版,一汽大众探岳车灯不亮影响夜间使用,"H82,",2021-01-29,处理反馈
568716,福田汽车,图雅诺,2019款 2.8T 厢式 货车 长轴 中顶 4J28TC3,福田图雅诺变速箱无法加速存在安全隐患,"B334,",2021-01-29,信息审核
568712,北京现代,领动,2019款 1.4T 双离合 炫动·活力型,北京现代领动机油增多噪音大起步无力,"A339,A38,A163,",2021-01-29,处理反馈
568710,广汽丰田,凯美瑞,2015款 2.0G 自动 领先版,广汽丰田凯美瑞半轴防尘套漏油严重,"G51,",2021-01-29,处理反馈
568705,东风日产,轩逸,2019款 1.6XV CVT 智联尊享版 国V,东风日产轩逸中控屏重启无故关闭,"H134,",2021-01-29,处理反馈
568700,吉利汽车,嘉际,2019款 1.5TD MHEV DCT 耀享型,吉利嘉际变速箱和转向系统以及中控台异响,"B33,D59,E43,H93,",2021-01-29,用户评分
568697,林肯（进口）,林肯MKZ,2017款 2.0H E-CVT 尊享版,进口林肯MKZ防冻液渗漏希望厂家处理问题,"A24,A37,A191,",2021-01-29,信息审核
568696,观致汽车,观致5,2019款 观致5S 1.6T GDI 尊贵型,观致5电瓶故障需要更换电瓶极板,"H146,",2021-01-29,信息审核
568694,比亚迪,比亚迪F0,2010款 尚酷爱国版 1.0 手动 铉酷型,比亚迪F0车身侧裙和底盘生锈希望厂家处理,"H79,",2021-01-29,处理反馈
568692,东南汽车,东南DX7,2015款 1.5T  手动 启航型,东南DX7行驶时电子刹车故障无法解锁,"E159,",2021-01-29,处理反馈
568691,长安汽车,长安欧尚科赛,2020款 GT 2.0T 自动 时尚智联型 7座,长安欧尚科赛App控制天窗失灵车内饰开裂,"H155,H168,",2021-01-29,处理反馈
568690,长安汽车,长安UNI-T,2020款 1.5T 尊贵型,长安UN-T新车后备箱喷过漆要求厂家处理,"H81,M284,",2021-01-29,处理反馈
568688,比亚迪,宋PLUS,2020款 1.5T 自动 旗舰型,比亚迪宋PLUS合格证不准确导致无法上牌,"M279,",2021-01-29,用户评分
568684,广汽本田,冠道,2017款 370TURBO 自动 四驱 尊享版,广汽本田冠道变速箱换挡顿挫存在质量问题,"B19,",2021-01-29,处理反馈
568682,长安汽车,长安欧尚科赛,2020款 GT 2.0T 自动 时尚智联型 7座,长安欧尚科赛APP控制天窗失灵内装饰板开裂,"H155,H168,H192,",2021-01-29,处理反馈
568680,东风日产,天籁,2020款 2.0L XL 舒适版,东风日产天籁B柱底盘异响变速箱故障灯亮,"B96,G56,H15,",2021-01-29,处理反馈
568678,一汽-大众,速腾,2018款 280TSI DSG熠动版,大众速腾三条韩泰轮胎开裂存在质量问题,"F100,",2021-01-29,用户评分
568677,长城汽车,哈弗H6 Coupe,2018款 1.5T 自动 两驱 超豪型 红标,哈弗H6 Coupe发动机异响更换后未解决,"A9,",2021-01-29,处理反馈
568673,上汽通用五菱,宝骏310W,2017款 1.5L 手动 时尚型 国VI,宝骏310W行驶中出现交通事故气囊未弹开,"H55,",2021-01-29,用户评分
568672,一汽-大众,迈腾,2017款 330TSI DSG 领先型,一汽大众迈腾变速箱处于紧急运行模式,"B96,B115,",2021-01-29,处理反馈
568668,东风日产,天籁,2020款 2.0L XL 舒适版,东风日产天籁行驶时中控及B柱严重异响,"H93,H164,",2021-01-29,处理反馈
568663,一汽-大众,高尔夫,2017款 1.6L 自动 舒适百万辆纪念版,一汽大众高尔夫变速箱顿挫升挡逻辑混乱,"B19,B115,",2021-01-29,用户评分
568662,一汽奔腾,奔腾B30,2017款 1.6L 手动 豪华型,一汽奔腾B30发动机漏油噪音大 车身生锈,"A12,A38,D123,H79,H72,H93,",2021-01-29,处理反馈
568661,东风标致,标致408,2014款 1.8L 自动 豪华版,东风标致408固特异轮胎有裂纹轮毂氧化,"F100,H243,",2021-01-29,处理反馈
568659,广汽本田,奥德赛,2015款 2.4L 智享版 改款,广汽本田奥德赛冷启动VTC动作器异响,"A9,",2021-01-29,处理反馈
568657,一汽-大众,速腾,2014款 1.6L 自动 舒适型 改款,一汽大众速腾防冻液渗漏空调制热效果差,"A37,H101,",2021-01-29,处理反馈
568656,广汽本田,雅阁,2018款 260TURBO 豪华版 国VI,广汽本田雅阁变速箱漏油顿挫转向卡滞,"B19,B22,D123,",2021-01-29,处理反馈
568653,DS汽车,DS5,2015款 1.8T 豪华版THP200,DS5减震器漏油 方向盘掉皮 空调旋钮屏破裂,"G25,H168,",2021-01-29,信息审核
568652,广汽乘用车,传祺GA6,2019款 270T 自动 尊享版,广汽传祺GA6发动机抖动严重希望处理,"A24,",2021-01-29,处理反馈
568651,上汽通用五菱,宝骏530,2018款 1.8L 自动 豪华型 国V,宝骏530减震器漏油希望尽快解决,"G25,",2021-01-29,处理反馈
568649,广汽丰田,凯美瑞,2019款 2.5G 豪华版 国VI,广汽丰田凯美瑞发动机机油增多乳化,"A339,A13,I292,",2021-01-29,处理反馈
568647,一汽-大众,探岳,2019款 330TSI 两驱 豪华型 国V,一汽大众探岳前大灯发白影响行车安全,"H82,",2021-01-29,处理反馈
568646,一汽-大众,速腾,2018款 1.6L 自动 舒适型,一汽大众速腾低速变速箱异响希望处理,"B33,",2021-01-29,处理反馈
568643,广汽丰田,威兰达,2020款 2.0L CVT 两驱 豪华版,广汽丰田威兰达车门异响 发动机舱进泥浆,"H72,H21,Q322,",2021-01-29,处理反馈
568638,一汽-大众,迈腾,2015款 1.8TSI 领先型,一汽大众迈腾变速器机电单元故障,"B115,",2021-01-29,处理反馈
568637,长安汽车,长安欧尚X7,2020款 1.5T 自动 尊贵型,长安欧尚X7厂家尾灯到货地址遥远要求解决,"L314,N320,",2021-01-29,处理反馈
568636,上汽大众,凌渡,2021款 280TSI DSG 舒适版,上汽大众凌渡购车后4S店置换补贴未兑现,"L313,",2021-01-29,用户评分
568635,一汽-大众奥迪,奥迪Q3,2021款 40 TFSI 时尚动感型,一汽大众奥迪Q3车顶化妆镜位置漏水,"H109,",2021-01-29,信息审核
568634,陕汽德龙,德龙M3000,重型牵引车,陕汽德龙M3000新车发生自燃希望处理,"H40,",2021-01-29,信息审核
568629,北京现代,菲斯塔,2019款 280TGDi 智享版 国VI,北京现代菲斯塔合格证与车管所备案不符,"L314,Q349,",2021-01-29,处理反馈
568626,东风日产,逍客,2017款 2.0L CVT 豪华版 国VI,东风日产逍客经销商引导消费希望处理,"A34,K307,",2021-01-29,处理反馈
568624,一汽-大众,高尔夫,2018款 230TSI 自动 舒适型,一汽大众高尔夫维修离合器后变速箱异响,"B33,J300,",2021-01-29,处理反馈
568623,长安汽车,长安欧尚X70A,2019款 1.5L 手动 标准型 国VI,长安欧尚X70A变速箱换挡异响 行驶车身异响,"A38,A85,B33,H15,",2021-01-29,处理反馈
568622,一汽-大众,探岳,2020款 330TSI 两驱 豪华智联版,大众探岳车身共振 购车时置换补贴未兑现,"H268,L313,",2021-01-29,用户评分
568620,江淮汽车,瑞风S3,2016款 1.5L 手动 豪华智能型,江淮瑞风S3吃胎偏磨减震器异响,"G52,G245,",2021-01-29,处理反馈
568619,上汽大众,朗行,2013款 1.4TSI 自动 舒适型,上汽大众朗行变速箱异响厂家不延长质保,"B33,L314,",2021-01-29,处理反馈
568618,BEIJING汽车,BEIJING-EU5,2020款 R500 智风版,BEIJING-EU5购车时置换补贴未兑现,"L313,",2021-01-29,用户评分
568615,一汽-大众奥迪,奥迪A4L,2019款 40 TFSI 进取型 国V,一汽大众奥迪A4L发动机故障灯亮,"A9,",2021-01-29,信息审核
568613,领克,领克01,2020款 2.0T 两驱 纯Pro版 国VI,领克01行驶方向盘卡滞 刹车时油箱异响,"D123,H147,",2021-01-29,处理反馈
568612,一汽丰田,卡罗拉,2017款 1.8L CVT 领先版 改款 双擎,丰田卡罗拉油箱盖拉绳自动脱落 座椅抖动,"H168,H169,H50,",2021-01-29,处理反馈
568611,奇瑞汽车,瑞虎8,2019款 1.6TGDI 自动 精英型,奇瑞瑞虎8车灯盲区大存在安全隐患,"Q322,",2021-01-29,处理反馈
568607,长城汽车,长城C50,2013款 1.5T 精英型,长城C50漆面腐蚀 车身生锈希望尽快处理,"H79,H81,",2021-01-29,处理反馈
568603,东风标致,标致207,2011款 1.4 手动 品乐版 两厢,东风标致207后桥异响 右后轮倾斜,"G245,G158,H71,",2021-01-29,处理反馈
568602,东风雪铁龙,爱丽舍,2015款 1.6L 手动 舒适型,东风雪铁龙爱丽舍转向卡滞 方向盘不上锁,"D123,",2021-01-29,用户评分
568601,上汽大众,途观L,2019款 330TSI 自动 两驱 全景舒适版 国V,大众途观L启停失效 发动机油耗高动力消失,"A85,A255,H263,",2021-01-29,处理反馈
568600,奇瑞汽车,艾瑞泽5,2017款 1.5L 手动 领潮版,奇瑞艾瑞泽5四个车门生锈存在质量问题,"H79,",2021-01-29,处理反馈
568594,北京现代,悦动,2018款 1.6L 自动 悦值版 GLS 国V,北京现代悦动启动困难 发动机抖动,"A24,A44,",2021-01-29,处理反馈
568593,路虎进口,揽胜运动版,2021款 3.0 L6 SE,路虎揽胜运动版车灯故障报警维修后未解决,"H64,",2021-01-29,处理反馈
568592,一汽-大众,迈腾,2017款 330TSI DSG 豪华型,一汽大众迈腾变速箱机电单元故障,"B115,",2021-01-29,用户评分
568589,吉利汽车,远景X6,2020款 1.4T CVT 尊贵型,吉利远景X6车漆开裂 胎压报警 车载网络报警,"H81,H155,H203,J301,",2021-01-29,用户评分
568588,一汽-大众,迈腾,2016款 1.8TSI 智享豪华型,一汽大众迈腾变速箱故障报故障码要求索赔,"B115,",2021-01-29,处理反馈
568585,一汽-大众奥迪,奥迪A6L,2017款 45 TFSI 双离合 quattro 运动型,一汽大众奥迪A6L油箱异响希望厂家处理,"H147,",2021-01-29,信息审核
568580,一汽-大众,探岳,2019款 330TSI 四驱 豪华型 国Ⅵ,一汽大众探岳大灯有白雾影响夜间照明,"H82,",2021-01-29,用户评分
568577,长安福特,蒙迪欧,2017款 EcoBoost 180 自动 时尚型,长安福特蒙迪欧米其林轮胎开裂希望处理,"F100,",2021-01-29,用户评分
568576,奥迪（进口）,奥迪Q7,2014款 35TDI quattro 越野型,进口奥迪Q7行驶时转向系统卡滞失灵,"D123,D57,",2021-01-29,信息审核
568575,奇瑞汽车,瑞虎8,2018款 1.5TCI 自动 豪华型 7座,奇瑞瑞虎8天窗爆裂希望尽快处理,"H113,",2021-01-29,处理反馈
568574,吉利汽车,缤越,2020款 PRO 260T DCT 游侠,吉利缤越刹车异响严重希望尽快处理,"E43,",2021-01-29,处理反馈
568571,江淮汽车,江淮iEV,2015款 纯电动 iEV5,江淮iEV动力电池更换后续航严重缩水,"H344,",2021-01-29,用户评分
568569,东风日产,奇骏,2015款 2.0L CVT 舒适MAX版 2WD,东风日产奇骏变速箱无法挂挡希望厂家处理,"B20,",2021-01-29,处理反馈
568564,东风日产,启辰D50,2015款 1.6L 手动 时尚版,启辰D50发动机严重漏防冻液希望处理,"A37,",2021-01-29,用户评分
568563,领克,领克03,2021款 2.0TD 自动 劲 冠军版,领克03置换补贴未兑现QQ音乐会员兑换码过期,"L313,",2021-01-29,用户评分
568562,众泰汽车,众泰Z500,2015款 1.5T 手动 尊贵型,众泰Z500质保期内故障厂家无配件索赔,"N318,",2021-01-29,信息审核
568560,吉利汽车,缤瑞,2018款 14T CVT 缤致版,吉利缤瑞变速箱低速顿挫 升挡缓慢,"B19,",2021-01-29,处理反馈
568559,奇瑞汽车,瑞虎8 PLUS,2021款 290TGDI DCT 豪情版,奇瑞瑞虎8 PLUS新车座椅有划痕 疑似翻新车,"M284,",2021-01-29,处理反馈
568558,福田汽车,时代康瑞,2014款 康瑞H2-3360-北京环保4J28TC,福田时代康瑞库存车 车架号有变更 油管开裂,"H168,M284,M283,",2021-01-29,信息审核
568555,东风悦达起亚,焕驰,2020款 改款 1.4L 自动 舒适天窗版,起亚焕驰购车后4S店拒绝提供合格证,"L313,O353,",2021-01-29,处理反馈
568554,广汽本田,凌派,2019款 180Turbo CVT 豪华版 国VI,广汽本田凌派发动机故障大修经销商无配件,"A34,J300,N318,",2021-01-29,处理反馈
568553,东风雪铁龙,雪铁龙C4L,2015款 1.2T 自动 豪华版,东风雪铁龙C4L正时皮带掉渣堵塞油泵,"A34,A45,",2021-01-29,处理反馈
568552,上汽大众斯柯达,昊锐,2012款 1.4TSI DSG 智雅版,斯柯达昊锐延长质保期内变速箱漏油,"B22,",2021-01-29,处理反馈
568551,广汽丰田,YARiS L 致炫,2016款 1.5G CVT 炫动天窗版 改款,广汽丰田致炫发动机异响 车内顶灯开关失灵,"A9,H71,",2021-01-29,处理反馈
